x,y,velocity,point_count,deviation
99108.75214,-512791.1408,1772.38177,21,577.4855937
98862.46375,-512740.3484,1781.966886,22,327.2343224
98660.82173,-512680.9767,1822.421405,24,120.4876384
99218.17946,-512631.2369,1737.175474,24,669.5804984
98558.91655,-512577.5407,1945.091851,23,8.324647317
99230.83182,-512532.7719,1740.144396,24,671.8601921
98693.66705,-512469.4299,1793.55217,20,131.0182152
99481.5285,-512417.2066,1526.583684,11,909.0883715
98866.68077,-512376.9959,1715.691331,19,293.4091095
98682.11618,-512322.3326,1706.41386,19,104.1375702
98477.05818,-512269.3411,1822.799135,15,105.3409844
98436.79869,-512213.8066,1815.707892,11,151.1905891
98621.71407,-512172.8558,1714.318105,19,28.43336028
98365.43036,-512112.9176,1787.851847,17,232.7233014
97678.79895,-512058.5771,1940.092349,25,921.2708744
98325.25011,-511995.2031,1809.081808,19,284.9995825
98282.58454,-511940.882,1799.24147,19,333.1147564
98044.57509,-511881.7482,1790.08174,16,576.0052071
98591.04477,-511840.9631,1606.177957,16,36.80649899
98405.60633,-511782.6647,1595.256854,19,227.3234045
98759.32438,-511731.201,1579.875732,16,119.0682577
98571.9326,-511680.0472,1565.571456,17,72.64935522
97987.08758,-511632.567,1602.957828,17,659.2504767
98775.00634,-511580.1504,1592.426578,20,118.858668
98479.22431,-511528.5423,1542.312737,15,180.7003563
99098.64563,-511478.1271,1589.366529,18,430.0465061
98556.76543,-511424.9565,1613.394989,18,114.4238642
97955.7013,-511373.8249,1465.719226,26,717.5380867
98994.7458,-511318.2888,1570.873378,28,309.9922722
98854.71104,-511266.4719,1569.427999,23,165.3042348
98044.83457,-511219.7964,1559.944698,26,645.0108016
98442.37572,-511165.0424,1597.680059,21,255.3811244
98304.95841,-511114.4203,1606.830166,28,397.3409722
98197.05028,-511057.1533,1555.357867,32,510.6490205
98504.88291,-511012.9248,1532.271873,26,209.134011
98594.90174,-510961.312,1517.33377,36,125.0113563
99047.50295,-510915.4935,1468.096118,27,320.312993
98956.74465,-510862.5253,1464.848903,24,224.5113205
98797.94984,-510814.2197,1481.819634,26,61.53272443
98865.32082,-510763.394,1461.759704,17,123.2158688
98533.40816,-510706.6167,1486.61493,22,212.8167348
98470.49455,-510658.6545,1494.074065,20,280.4034219
98551.2078,-510604.8122,1463.581649,24,205.7672228
98373.66287,-510547.9264,1486.909846,19,388.2894585
98768.6865,-510503.7299,1408.171721,15,0.185025412
98868.486,-510445.5712,1394.346321,19,93.10783396
98263.61292,-510394.5645,1484.635187,21,513.7822472
98459.38217,-510343.3358,1443.513221,24,324.4492115
99160.17175,-510287.069,1343.071228,36,366.6074698
99144.58781,-510242.0114,1343.87371,15,346.3948801
98444.24058,-510189.3268,1421.406287,22,355.6214634
98982.60857,-510139.3673,1425.792879,15,174.5648907
99000.71749,-510086.8823,1439.240533,18,187.0828099
98533.50123,-510032.4999,1510.953472,12,283.2601368
99165.76486,-509978.7579,1483.088488,22,339.9100088
98956.03772,-509929.915,1489.329266,22,126.2229224
99521.95819,-509876.6865,1486.493418,26,683.4672624
98587.9245,-509824.4646,1532.826422,19,250.9037516
98862.31012,-509771.1721,1455.334029,26,16.39987503
98906.95775,-509722.3423,1445.71967,23,55.69712864
98245.03183,-509669.9903,1418.673051,29,608.0773853
99113.30986,-509614.0889,1431.865118,30,249.5856964
99149.43067,-509567.434,1361.32095,31,280.6267745
100751.4246,-509521.7296,949.0795337,52,1869.043568
100376.0308,-509470.1109,1270.8771,30,1490.309256
98862.31009,-509422.7321,1372.143686,21,20.06786915
99372.42865,-509359.9223,1372.408095,20,480.6867721
98876.37296,-509307.0709,1362.022472,24,18.20036556
98847.78924,-509265.5836,1382.575945,12,50.94850591
98886.5292,-509207.9119,1370.488956,24,18.46568762
99583.22302,-509159.9424,1377.964791,17,669.399169
98767.99192,-509107.9173,1376.523285,17,146.8010311
98942.11376,-509056.7902,1354.566791,20,21.03154768
98842.00151,-509008.6533,1359.908746,19,83.58433931
98654.50433,-508949.4296,1372.367066,22,276.2493793
98735.60849,-508899.6963,1411.067496,24,200.7946405
99496.93137,-508845.1838,1353.538919,32,550.6463695
98915.79138,-508788.8639,1381.963439,31,33.20077682
98592.90324,-508740.0611,1433.082468,23,359.4200367
98724.79323,-508691.0452,1403.321246,29,233.3821589
98950.01605,-508634.5647,1389.699128,26,15.3131257
99142.3434,-508578.7983,1432.001956,22,170.1334365
99189.54007,-508522.9255,1443.592909,18,211.2226997
99099.97868,-508482.1801,1414.921716,21,117.8914453
99272.34768,-508420.8026,1454.268736,14,282.8897406
99280.87625,-508373.8879,1454.172893,19,286.4632155
99361.80737,-508315.6358,1497.92811,18,360.854186
98741.02967,-508265.5826,1461.694329,17,261.753898
98621.67795,-508208.4756,1402.774422,22,386.4262371
99376.93537,-508165.5307,1420.784853,13,360.193199
98823.45474,-508105.5225,1355.425406,28,196.528977
98507.13259,-508048.2958,1406.342976,21,517.1023651
99220.72102,-507996.6596,1359.198897,23,187.1660343
99016.48945,-507943.7949,1322.486917,25,21.48502678
99181.09228,-507892.5431,1318.546249,22,136.8611508
98836.40481,-507837.2852,1346.002929,24,211.7173225
98951.86651,-507775.5911,1352.555683,24,103.3444085
99576.52722,-507725.4896,1330.205696,16,512.6458357
98875.19585,-507674.5946,1372.101675,20,190.1621821
98755.8805,-507620.7094,1382.756183,20,314.4612372
99059.5287,-507569.0769,1319.404091,24,17.88903523
98828.62349,-507512.7456,1372.552346,21,253.414089
98735.35177,-507461.8222,1390.63222,20,351.5027637
98860.17928,-507413.7544,1375.853999,19,232.3892923
98943.52831,-507360.0002,1320.773148,24,155.1226281
99133.03631,-507305.9021,1306.871849,21,27.68494057
98898.32681,-507260.0921,1363.547872,18,210.5316066
98950.5269,-507208.5633,1317.600405,22,164.0083729
99517.95918,-507151.7498,1292.752516,23,394.3651982
99476.47716,-507110.7308,1296.094973,35,348.8184774
99010.49977,-507050.6587,1333.870969,19,120.8900014
98510.0776,-506998.3008,1401.400482,19,624.0406366
99003.65725,-506945.5273,1338.237992,16,138.6940079
98749.24932,-506900.7824,1416.114637,17,396.3858769
98960.30811,-506848.3762,1350.301124,22,191.9704158
98333.78584,-506801.3029,1488.120076,45,819.9773645
98427.13892,-506741.6768,1473.201523,13,733.3762724
98768.22386,-506691.9547,1413.22603,21,399.3659215
98793.01186,-506630.8162,1407.040962,18,381.1113485
98400.34357,-506586.6493,1503.638347,16,776.2455375
98543.64333,-506523.4045,1452.300852,21,640.350013
98625.18257,-506469.6587,1435.807244,17,564.8820999
100855.0374,-506419.0908,1219.301133,55,1647.441165
100539.9874,-506366.1913,1055.9866,44,1328.585504
99728.44818,-506320.4285,1329.308546,19,516.7126183
99258.14571,-506262.0228,1369.093043,24,42.8913176
99494.95592,-506212.5277,1338.788908,24,273.2135136
99090.13282,-506157.9847,1440.351805,17,135.0993089
99425.55741,-506107.4745,1371.122454,25,193.2020744
98555.67578,-506051.087,1491.339467,14,677.8051053
99121.31511,-505997.2431,1446.943266,20,120.9043953
99161.54864,-505939.8139,1435.988665,16,86.90339461
99302.82143,-505895.2831,1427.603818,16,48.93855101
98866.71348,-505836.0706,1455.364455,15,390.9729511
99791.36187,-505791.2629,1373.213693,13,523.9122346
99054.46483,-505732.5498,1432.11505,17,215.0841858
99415.47059,-505683.4685,1426.981002,14,138.806765
99250.25278,-505631.9752,1441.215014,15,30.90329622
99390.25671,-505576.6411,1420.654364,14,102.5517663
99434.01031,-505526.8154,1415.3834,14,140.8518297
99103.23442,-505471.0119,1410.343337,20,193.9492218
99248.29469,-505418.7671,1413.683548,14,55.15374899
98361.13591,-505358.0043,1627.45375,10,943.7978256
99217.35086,-505315.4796,1396.322128,13,96.73254831
99370.83215,-505258.6756,1389.978992,12,49.96570281
99366.44744,-505204.6774,1389.433847,13,39.95221465
99366.6251,-505148.9928,1360.51605,12,34.31128882
99768.65293,-505097.1054,1351.456729,10,428.6943634
99115.56907,-505059.0287,1341.351886,10,224.7898475
99576.31383,-505000.6969,1352.065031,12,227.3232619
